,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Invoice Month,Invoice Year,Invoice Day
4772,Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,Men's Street Footwear,39.0,150,5850,3335,57%,Online,January,2021,Thursday
4773,Kohl's,1189833,2021-01-22,Midwest,Montana,Billings,Men's Athletic Footwear,41.0,106,4346,1912,44%,Online,January,2021,Friday
4774,Kohl's,1189833,2021-01-23,Midwest,Montana,Billings,Women's Street Footwear,44.0,111,4884,2686,55%,Online,January,2021,Saturday
4775,Kohl's,1189833,2021-01-24,Midwest,Montana,Billings,Women's Athletic Footwear,38.0,88,3344,1772,53%,Online,January,2021,Sunday
4776,Kohl's,1189833,2021-01-25,Midwest,Montana,Billings,Men's Apparel,41.0,61,2501,1851,74%,Online,January,2021,Monday
4777,Kohl's,1189833,2021-01-26,Midwest,Montana,Billings,Women's Apparel,59.0,108,6372,2421,38%,Online,January,2021,Tuesday
4778,Kohl's,1189833,2021-01-27,Midwest,Montana,Billings,Men's Street Footwear,36.0,169,6084,3590,59%,Online,January,2021,Wednesday
4779,Kohl's,1189833,2021-01-28,Midwest,Montana,Billings,Men's Athletic Footwear,42.0,147,6174,2531,41%,Online,January,2021,Thursday
4780,Kohl's,1189833,2021-01-29,Midwest,Montana,Billings,Women's Street Footwear,44.0,165,7260,3993,55%,Online,January,2021,Friday
4781,Kohl's,1189833,2021-01-30,Midwest,Montana,Billings,Women's Athletic Footwear,38.0,106,4028,2135,53%,Online,January,2021,Saturday
4782,Kohl's,1189833,2021-01-31,Midwest,Montana,Billings,Men's Apparel,41.0,75,3075,2276,74%,Online,January,2021,Sunday
4783,Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,Women's Apparel,55.0,150,8250,2970,36%,Online,February,2021,Monday
4784,Kohl's,1189833,2021-02-02,Midwest,Montana,Billings,Men's Street Footwear,37.0,203,7511,4431,59%,Online,February,2021,Tuesday
4785,Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,Men's Athletic Footwear,41.0,156,6396,2750,43%,Online,February,2021,Wednesday
4786,Kohl's,1189833,2021-02-04,Midwest,Montana,Billings,Women's Street Footwear,44.0,143,6292,3712,59%,Online,February,2021,Thursday
4787,Kohl's,1189833,2021-02-05,Midwest,Montana,Billings,Women's Athletic Footwear,36.0,113,4068,2156,53%,Online,February,2021,Friday
4788,Kohl's,1189833,2021-02-06,Midwest,Montana,Billings,Men's Apparel,42.0,124,5208,3646,70%,Online,February,2021,Saturday
4789,Kohl's,1189833,2021-02-07,Midwest,Montana,Billings,Women's Apparel,58.0,143,8294,2903,35%,Online,February,2021,Sunday
4790,Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,Men's Street Footwear,42.0,203,8526,4945,58%,Online,February,2021,Monday
4791,Kohl's,1189833,2021-02-09,Midwest,Montana,Billings,Men's Athletic Footwear,54.0,188,10152,4365,43%,Online,February,2021,Tuesday
4792,Kohl's,1189833,2021-02-10,Midwest,Montana,Billings,Women's Street Footwear,49.0,130,6370,3758,59%,Online,February,2021,Wednesday
4793,Kohl's,1189833,2021-02-11,Midwest,Montana,Billings,Women's Athletic Footwear,41.0,106,4346,2347,54%,Online,February,2021,Thursday
4794,Kohl's,1189833,2021-02-12,Midwest,Montana,Billings,Men's Apparel,52.0,106,5512,3858,70%,Online,February,2021,Friday
4795,Kohl's,1189833,2021-02-13,Midwest,Montana,Billings,Women's Apparel,56.0,112,6272,2383,38%,Online,February,2021,Saturday
4796,Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,Men's Street Footwear,41.0,180,7380,4280,58%,Online,February,2021,Sunday
4797,Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,Men's Athletic Footwear,48.0,156,7488,3295,44%,Online,February,2021,Monday
4798,Kohl's,1189833,2021-02-16,Midwest,Montana,Billings,Women's Street Footwear,42.0,117,4914,2752,56%,Online,February,2021,Tuesday
4799,Kohl's,1189833,2021-02-17,Midwest,Montana,Billings,Women's Athletic Footwear,41.0,116,4756,2616,55%,Online,February,2021,Wednesday
4800,Kohl's,1189833,2021-02-18,Midwest,Montana,Billings,Men's Apparel,50.0,100,5000,3650,73%,Online,February,2021,Thursday
4801,Kohl's,1189833,2021-02-19,Midwest,Montana,Billings,Women's Apparel,59.0,122,7198,2879,40%,Online,February,2021,Friday
4802,Kohl's,1189833,2021-02-20,Midwest,Montana,Billings,Men's Street Footwear,44.0,160,7040,3942,56%,Online,February,2021,Saturday
4803,Kohl's,1189833,2021-02-21,Midwest,Montana,Billings,Men's Athletic Footwear,49.0,160,7840,3371,43%,Online,February,2021,Sunday
4804,Kohl's,1189833,2021-02-22,Midwest,Montana,Billings,Women's Street Footwear,41.0,116,4756,2711,57%,Online,February,2021,Monday
4805,Kohl's,1189833,2021-02-23,Midwest,Montana,Billings,Women's Athletic Footwear,44.0,105,4620,2402,52%,Online,February,2021,Tuesday
4806,Kohl's,1189833,2021-02-24,Midwest,Montana,Billings,Men's Apparel,54.0,98,5292,3969,75%,Online,February,2021,Wednesday
4807,Kohl's,1189833,2021-02-25,Midwest,Montana,Billings,Women's Apparel,58.0,108,6264,2443,39%,Online,February,2021,Thursday
4808,Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,Men's Street Footwear,38.0,167,6346,3744,59%,Online,February,2021,Friday
4809,Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,Men's Athletic Footwear,42.0,173,7266,2979,41%,Online,February,2021,Saturday
4810,Kohl's,1189833,2021-02-28,Midwest,Montana,Billings,Women's Street Footwear,37.0,123,4551,2594,57%,Online,February,2021,Sunday
4811,Kohl's,1189833,2021-03-01,Midwest,Montana,Billings,Women's Athletic Footwear,39.0,119,4641,2553,55%,Online,March,2021,Monday
4812,Kohl's,1189833,2021-03-02,Midwest,Montana,Billings,Men's Apparel,51.0,113,5763,4265,74%,Online,March,2021,Tuesday
4813,Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,Women's Apparel,56.0,133,7448,2830,38%,Online,March,2021,Wednesday
4814,Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,Men's Street Footwear,41.0,196,8036,4500,56%,Online,March,2021,Thursday
4815,Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,182,8190,3522,43%,Online,March,2021,Friday
4816,Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,Women's Street Footwear,42.0,133,5586,3352,60%,Online,March,2021,Saturday
4817,Kohl's,1189833,2021-03-07,Midwest,Montana,Billings,Women's Athletic Footwear,43.0,143,6149,3136,51%,Online,March,2021,Sunday
4818,Kohl's,1189833,2021-03-08,Midwest,Montana,Billings,Men's Apparel,53.0,120,6360,4643,73%,Online,March,2021,Monday
4819,Kohl's,1189833,2021-03-09,Midwest,Montana,Billings,Women's Apparel,55.0,130,7150,2860,40%,Online,March,2021,Tuesday
4820,Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,18.0,210,3780,1890,50%,Online,March,2021,Wednesday
4821,Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,29.0,182,5278,2428,46%,Online,March,2021,Thursday
4822,Sports Direct,1197831,2021-03-12,Midwest,Montana,Billings,Women's Street Footwear,27.0,130,3510,1580,45%,Online,March,2021,Friday
4823,Sports Direct,1197831,2021-03-13,Midwest,Montana,Billings,Women's Athletic Footwear,32.0,135,4320,2462,57%,Online,March,2021,Saturday
4824,Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,39.0,95,3705,1482,40%,Online,March,2021,Sunday
4825,Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,33.0,125,4125,2681,65%,Online,March,2021,Monday
4826,Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,24.0,169,4056,2028,50%,Online,March,2021,Tuesday
4827,Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,181,5973,2867,48%,Online,March,2021,Wednesday
4828,Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,32.0,122,3904,1874,48%,Online,March,2021,Thursday
4829,Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,108,3564,2138,60%,Online,March,2021,Friday
4830,Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,37.0,83,3071,1259,41%,Online,March,2021,Saturday
4831,Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,32.0,133,4256,2724,64%,Online,March,2021,Sunday
4832,Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,27.0,189,5103,2603,51%,Online,March,2021,Monday
4833,Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,37.0,163,6031,3136,52%,Online,March,2021,Tuesday
4834,Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,28.0,124,3472,1910,55%,Online,March,2021,Wednesday
4835,Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,33.0,101,3333,2133,64%,Online,March,2021,Thursday
4836,Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,39.0,69,2691,1265,47%,Online,March,2021,Friday
4837,Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,33.0,111,3663,2418,66%,Online,March,2021,Saturday
4838,Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,19.0,169,3211,1606,50%,Online,March,2021,Sunday
4839,Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,24.0,176,4224,2154,51%,Online,March,2021,Monday
4840,Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,19.0,135,2565,1411,55%,Online,March,2021,Tuesday
4841,Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,23.0,112,2576,1674,65%,Online,March,2021,Wednesday
4842,Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,28.0,84,2352,1058,45%,Online,April,2021,Thursday
4843,Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,24.0,161,3864,2628,68%,Online,April,2021,Friday
4844,Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.0,189,2646,1323,50%,Online,April,2021,Saturday
4845,Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,218,5014,2507,50%,Online,April,2021,Sunday
4846,Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.0,180,3420,1847,54%,Online,April,2021,Monday
4847,Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,142,3834,2300,60%,Online,April,2021,Tuesday
4848,Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,41.0,106,4346,2130,49%,Online,April,2021,Wednesday
4849,Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,38.0,202,7676,5143,67%,Online,April,2021,Thursday
4850,Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,36.0,217,7812,3984,51%,Online,April,2021,Friday
4851,Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,42.0,202,8484,4327,51%,Online,April,2021,Saturday
4852,Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,36.0,169,6084,3103,51%,Online,April,2021,Sunday
4853,Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,36.0,174,6264,3821,61%,Online,April,2021,Monday
4854,Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,43.0,145,6235,2993,48%,Online,April,2021,Tuesday
4855,Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,49.0,236,11564,7517,65%,Online,April,2021,Wednesday
4856,Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,36.0,215,7740,4412,57%,Online,April,2021,Thursday
4857,Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,43.0,206,8858,5138,58%,Online,April,2021,Friday
4858,Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,36.0,263,9468,5681,60%,Online,April,2021,Saturday
4859,Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,37.0,161,5957,3872,65%,Online,April,2021,Sunday
4860,Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,43.0,165,7095,3760,53%,Online,April,2021,Monday
4861,Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,52.0,223,11596,8117,70%,Online,April,2021,Tuesday
4862,Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,41.0,233,9553,5445,57%,Online,April,2021,Wednesday
4863,Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,54.0,233,12582,7172,57%,Online,April,2021,Thursday
4864,Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,46.0,285,13110,7866,60%,Online,April,2021,Friday
4865,Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,42.0,133,5586,3854,69%,Online,April,2021,Saturday
4866,Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,49.0,133,6517,3454,53%,Online,April,2021,Sunday
4867,Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,53.0,181,9593,6811,71%,Online,April,2021,Monday
4868,Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,49.0,182,8918,5351,60%,Online,April,2021,Tuesday
4869,Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,47.0,169,7943,4766,60%,Online,April,2021,Wednesday
4870,Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54.0,182,9828,5799,59%,Online,April,2021,Thursday
4871,Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,53.0,100,5300,3710,70%,Online,April,2021,Friday
4872,Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,47.0,120,5640,2876,51%,Online,May,2021,Saturday
4873,Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,42.0,163,6846,5066,74%,Online,May,2021,Sunday
4874,Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,33.0,173,5709,3254,57%,Online,May,2021,Monday
4875,Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,150,4800,2880,60%,Online,May,2021,Tuesday
4876,Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,36.0,147,5292,3069,58%,Online,May,2021,Wednesday
4877,Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,98,3724,2607,70%,Online,May,2021,Thursday
4878,Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,32.0,88,2816,1436,51%,Online,May,2021,Friday
4879,Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,43.0,131,5633,3999,71%,Online,May,2021,Saturday
4880,Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,29.0,196,5684,3183,56%,Online,May,2021,Sunday
4881,Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,29.0,189,5481,3069,56%,Online,May,2021,Monday
4882,Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,50.0,174,8700,4872,56%,Online,May,2021,Tuesday
4883,Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,52.0,133,6916,4772,69%,Online,May,2021,Wednesday
4884,Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,51.0,113,5763,3054,53%,Online,May,2021,Thursday
4885,Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,59.0,169,9971,7079,71%,Online,May,2021,Friday
4886,Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,53.0,200,10600,6148,58%,Online,May,2021,Saturday
4887,Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,51.0,240,12240,6732,55%,Online,May,2021,Sunday
4888,Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,54.0,210,11340,6237,55%,Online,May,2021,Monday
4889,Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,54.0,149,8046,5552,69%,Online,May,2021,Tuesday
4890,Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,50.0,140,7000,3500,50%,Online,May,2021,Wednesday
4891,Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,61.0,225,13725,10157,74%,Online,May,2021,Thursday
4892,Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,32.0,119,3808,1904,50%,Online,May,2021,Friday
4893,Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,56,1792,878,49%,Online,May,2021,Saturday
4894,Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,24.0,65,1560,749,48%,Online,May,2021,Sunday
4895,Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,19,513,272,53%,Online,May,2021,Monday
4896,Foot Locker,1185732,2021-05-25,Midwest,Nebraska,Omaha,Men's Apparel,43.0,35,1505,677,45%,Online,May,2021,Tuesday
4897,Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,32.0,68,2176,1327,61%,Online,May,2021,Wednesday
4898,Foot Locker,1185732,2021-05-27,Midwest,Nebraska,Omaha,Men's Street Footwear,32.0,119,3808,2056,54%,Online,May,2021,Thursday
4899,Foot Locker,1185732,2021-05-28,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.0,38,1254,627,50%,Online,May,2021,Friday
4900,Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,47,1081,541,50%,Online,May,2021,Saturday
4901,Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,14,406,203,50%,Online,May,2021,Sunday
4902,Foot Locker,1185732,2021-05-31,Midwest,Nebraska,Omaha,Men's Apparel,41.0,31,1271,623,49%,Online,May,2021,Monday
4903,Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women's Apparel,32.0,60,1920,1190,62%,Online,June,2021,Tuesday
4904,Foot Locker,1185732,2021-06-02,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,122,4636,2503,54%,Online,June,2021,Wednesday
4905,Foot Locker,1185732,2021-06-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,39.0,26,1014,466,46%,Online,June,2021,Thursday
4906,Foot Locker,1185732,2021-06-04,Midwest,Nebraska,Omaha,Women's Street Footwear,29.0,39,1131,566,50%,Online,June,2021,Friday
4907,Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,0,0,0,55%,Online,June,2021,Saturday
4908,Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,45.0,13,585,275,47%,Online,June,2021,Sunday
4909,Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,37.0,38,1406,858,61%,Online,June,2021,Monday
4910,Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,105,3990,2115,53%,Online,June,2021,Tuesday
4911,Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.0,23,736,331,45%,Online,June,2021,Wednesday
4912,Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,21,483,217,45%,Online,June,2021,Thursday
4913,Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,0,0,0,53%,Online,June,2021,Friday
4914,Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,42.0,6,252,121,48%,Online,June,2021,Saturday
4915,Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,34.0,39,1326,822,62%,Online,June,2021,Sunday
4916,Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,44.0,118,5192,2804,54%,Online,June,2021,Monday
4917,Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38.0,33,1254,627,50%,Online,June,2021,Tuesday
4918,Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,32.0,30,960,461,48%,Online,June,2021,Wednesday
4919,Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,34.0,7,238,126,53%,Online,June,2021,Thursday
4920,Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,46.0,13,598,275,46%,Online,June,2021,Friday
4921,Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,51.0,41,2091,1296,62%,Online,June,2021,Saturday
4922,Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,36.0,120,4320,2290,53%,Online,June,2021,Sunday
